"jump_grad_press","jump_grad_dens","kappa_max","kappa","diffusion","sigma_a","sigma_t","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
0.00078120077421317546396,0.056975974252964078914,4.5544372745202098068e-05,7.5020600997445496631e-08,7.3363085116312873879,13.621406143075741824,13.621406143075741824,0,964,964,3
0.00078868014713862066856,0.057583757668908219784,4.5543150137394793043e-05,7.5171773164736000314e-08,7.3471430653946345757,13.601319074009850851,13.601319074009850851,0,965,965,3
0.00078970210785200833925,0.058251184581422421616,4.5541926124094659776e-05,7.464808811288357405e-08,7.3579600225618904119,13.581323803745016576,13.581323803745016576,0,966,966,3
0.00079714783095141683589,0.058870616008789511397,4.554069979044482393e-05,7.4810283632796530679e-08,7.3687576729459385305,13.56142260590082671,13.56142260590082671,0,967,967,3
0.00079824979351883484924,0.059548840200477570761,4.5539472083452820015e-05,7.4279919028012542323e-08,7.3795379097225657361,13.54161176510105058,13.54161176510105058,0,968,968,3
0.00080566316589170128282,0.060180077342010918073,4.5538242074248352193e-05,7.4453258360562954657e-08,7.3902989888625452153,13.521893607622823552,13.521893607622823552,0,969,969,3
0.00080684373511985540972,0.060869279565849865321,4.5537010723414413007e-05,7.3916011644074110693e-08,7.4010428349159242956,13.502264395760242621,13.502264395760242621,0,970,970,3
0.00081422602082170669746,0.061512482833677495364,4.5535777087848222069e-05,7.4100618629217908966e-08,7.4117676695255223507,13.482726508480501693,13.482726508480501693,0,971,971,3
0.00081548380779850049294,0.062212846575675939675,4.5534542141928892203e-05,7.3556285823514827877e-08,7.4224754491665043687,13.463276184869636509,13.463276184869636509,0,972,972,3
0.00082283619448730860313,0.062868179689758107997,4.5533304928164992703e-05,7.375228770355532648e-08,7.4331643606597026519,13.443915856636682093,13.443915856636682093,0,973,973,3
0.00082416984662359027425,0.0635798903585964581,4.5532066434888952432e-05,7.3200663329739156402e-08,7.4438363929624342674,13.424641738790857204,13.424641738790857204,0,974,974,3
