"rho","rhou","rhoE","epsilon","velocity","internal_energy","pressure","temperature","rad_temp","mach_number","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
2.28553,23.4307,706.5,0.255693,10.2517,586.398,390.932,2.07782,3.50803,0.607178,459,459,0.01832,0,0
2.28548,23.4307,706.487,0.255693,10.2519,586.382,390.921,2.07781,3.50803,0.607192,460,460,0.01836,0,0
2.28554,23.4306,706.502,0.255693,10.2517,586.401,390.934,2.07783,3.50803,0.607173,461,461,0.0184,0,0
2.28549,23.4306,706.489,0.255692,10.2519,586.385,390.923,2.07781,3.50803,0.607187,462,462,0.01844,0,0
2.28555,23.4305,706.504,0.255692,10.2516,586.404,390.936,2.07783,3.50803,0.607168,463,463,0.01848,0,0
2.2855,23.4305,706.49,0.255691,10.2518,586.388,390.926,2.07781,3.50803,0.607182,464,464,0.01852,0,0
2.28556,23.4304,706.505,0.255691,10.2515,586.407,390.938,2.07783,3.50804,0.607163,465,465,0.01856,0,0
2.28552,23.4304,706.492,0.25569,10.2517,586.392,390.928,2.07782,3.50803,0.607176,466,466,0.0186,0,0
2.28557,23.4303,706.507,0.255689,10.2514,586.41,390.94,2.07783,3.50804,0.607158,467,467,0.01864,0,0
2.28553,23.4303,706.494,0.255689,10.2516,586.395,390.93,2.07782,3.50803,0.607171,468,468,0.01868,0,0
2.28558,23.4302,706.509,0.255688,10.2513,586.413,390.942,2.07783,3.50804,0.607153,469,469,0.01872,0,0
2.28554,23.4302,706.496,0.255687,10.2515,586.399,390.932,2.07782,3.50803,0.607165,470,470,0.01876,0,0
2.28559,23.4302,706.511,0.255686,10.2512,586.416,390.944,2.07783,3.50804,0.607147,471,471,0.0188,0,0
2.28555,23.4301,706.498,0.255685,10.2514,586.402,390.935,2.07782,3.50803,0.60716,472,472,0.01884,0,0
2.2856,23.4301,706.512,0.255684,10.2512,586.42,390.946,2.07783,3.50804,0.607142,473,473,0.01888,0,0
2.28557,23.4301,706.5,0.255682,10.2513,586.406,390.937,2.07782,3.50803,0.607154,474,474,0.01892,0,0
2.28562,23.43,706.514,0.255681,10.2511,586.423,390.949,2.07783,3.50804,0.607137,475,475,0.01896,0,0
2.28558,23.43,706.502,0.25568,10.2512,586.409,390.939,2.07782,3.50803,0.607148,476,476,0.019,0,0
2.28563,23.4299,706.516,0.255678,10.251,586.426,390.951,2.07783,3.50804,0.607131,477,477,0.01904,0,0
2.2856,23.4299,706.504,0.255677,10.2511,586.413,390.942,2.07782,3.50803,0.607142,478,478,0.01908,0,0
2.28565,23.4299,706.518,0.255675,10.2509,586.43,390.953,2.07783,3.50804,0.607126,479,479,0.01912,0,0
2.28561,23.4298,706.506,0.255673,10.251,586.416,390.944,2.07782,3.50803,0.607136,480,480,0.01916,0,0
2.28566,23.4298,706.52,0.255671,10.2508,586.433,390.955,2.07783,3.50804,0.60712,481,481,0.0192,0,0
2.28563,23.4298,706.508,0.255669,10.2509,586.42,390.947,2.07781,3.50803,0.60713,482,482,0.01924,0,0
2.28568,23.4297,706.522,0.255667,10.2507,586.437,390.958,2.07783,3.50803,0.607114,483,483,0.01928,0,0
2.28565,23.4297,706.51,0.255665,10.2508,586.424,390.949,2.07781,3.50803,0.607124,484,484,0.01932,0,0
2.28569,23.4297,706.524,0.255663,10.2506,586.44,390.96,2.07782,3.50803,0.607108,485,485,0.01936,0,0
2.28566,23.4296,706.512,0.25566,10.2507,586.427,390.952,2.07781,3.50803,0.607118,486,486,0.0194,0,0
2.28571,23.4296,706.526,0.255658,10.2505,586.444,390.963,2.07782,3.50803,0.607103,487,487,0.01944,0,0
2.28568,23.4296,706.515,0.255655,10.2506,586.431,390.954,2.0778,3.50802,0.607112,488,488,0.01948,0,0
2.28573,23.4295,706.528,0.255652,10.2503,586.447,390.965,2.07782,3.50803,0.607097,489,489,0.01952,0,0
2.2857,23.4295,706.517,0.25565,10.2505,586.435,390.957,2.0778,3.50802,0.607106,490,490,0.01956,0,0
2.28575,23.4295,706.53,0.255647,10.2502,586.451,390.967,2.07781,3.50803,0.607091,491,491,0.0196,0,0
2.28573,23.4295,706.519,0.255643,10.2503,586.439,390.959,2.07779,3.50802,0.6071,492,492,0.01964,0,0
2.28577,23.4294,706.532,0.25564,10.2501,586.455,390.97,2.07781,3.50803,0.607085,493,493,0.01968,0,0
2.28575,23.4294,706.521,0.255637,10.2502,586.443,390.962,2.07779,3.50802,0.607093,494,494,0.01972,0,0
2.28579,23.4294,706.534,0.255633,10.25,586.458,390.972,2.0778,3.50802,0.607079,495,495,0.01976,0,0
2.28577,23.4294,706.523,0.25563,10.2501,586.447,390.965,2.07778,3.50801,0.607087,496,496,0.0198,0,0
2.28582,23.4293,706.536,0.255626,10.2499,586.462,390.975,2.07779,3.50802,0.607072,497,497,0.01984,0,0
2.2858,23.4293,706.526,0.255622,10.25,586.451,390.967,2.07777,3.50801,0.607081,498,498,0.01988,0,0
2.28584,23.4293,706.538,0.255618,10.2497,586.466,390.977,2.07778,3.50802,0.607066,499,499,0.01992,0,0
2.28582,23.4293,706.528,0.255614,10.2498,586.455,390.97,2.07776,3.50801,0.607074,500,500,0.01996,0,0
2.28587,23.4293,706.54,0.255609,10.2496,586.47,390.98,2.07777,3.50801,0.60706,501,501,0.02,0,0
