"rho","rhou","rhoE","epsilon","velocity","internal_energy","pressure","temperature","rad_temp","mach_number","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
3.59866,58.5561,4278.93,73.5685,16.2717,3802.53,2535.02,8.55727,4.99741,0.474883,451,451,0.045,0,0
3.59743,58.5639,4277.91,73.5684,16.2794,3801.21,2534.14,8.55723,4.99741,0.475109,452,452,0.0451,0,0
3.59862,58.5565,4278.9,73.5684,16.2719,3802.48,2534.99,8.55727,4.99741,0.474892,453,453,0.0452,0,0
3.59745,58.5636,4277.92,73.5683,16.2792,3801.23,2534.15,8.55723,4.99741,0.475105,454,454,0.0453,0,0
3.59858,58.5568,4278.87,73.5683,16.2722,3802.45,2534.96,8.55726,4.99741,0.474899,455,455,0.0454,0,0
3.59746,58.5634,4277.92,73.5682,16.2791,3801.25,2534.16,8.55723,4.99741,0.475102,456,456,0.0455,0,0
3.59855,58.5572,4278.84,73.5682,16.2724,3802.41,2534.94,8.55726,4.99741,0.474907,457,457,0.0456,0,0
3.59747,58.5632,4277.93,73.5681,16.279,3801.26,2534.17,8.55723,4.99741,0.475098,458,458,0.0457,0,0
3.59852,58.5575,4278.82,73.5681,16.2727,3802.37,2534.92,8.55726,4.99741,0.474913,459,459,0.0458,0,0
3.59748,58.563,4277.94,73.568,16.2789,3801.27,2534.18,8.55723,4.99741,0.475095,460,460,0.0459,0,0
3.59849,58.5578,4278.79,73.568,16.2729,3802.34,2534.9,8.55725,4.99741,0.474919,461,461,0.046,0,0
3.59749,58.5628,4277.94,73.568,16.2788,3801.28,2534.19,8.55722,4.99741,0.475093,462,462,0.0461,0,0
3.59846,58.558,4278.77,73.5679,16.2731,3802.31,2534.88,8.55725,4.99741,0.474925,463,463,0.0462,0,0
3.5975,58.5627,4277.95,73.5679,16.2787,3801.29,2534.19,8.55722,4.99741,0.47509,464,464,0.0463,0,0
3.59844,58.5583,4278.75,73.5678,16.2733,3802.28,2534.86,8.55725,4.99741,0.474931,465,465,0.0464,0,0
3.59751,58.5625,4277.95,73.5678,16.2786,3801.29,2534.2,8.55722,4.99741,0.475088,466,466,0.0465,0,0
3.59841,58.5585,4278.73,73.5678,16.2734,3802.26,2534.84,8.55724,4.99741,0.474936,467,467,0.0466,0,0
3.59752,58.5624,4277.95,73.5677,16.2786,3801.3,2534.2,8.55722,4.99741,0.475087,468,468,0.0467,0,0
3.59839,58.5588,4278.71,73.5677,16.2736,3802.23,2534.82,8.55724,4.99741,0.474941,469,469,0.0468,0,0
3.59752,58.5623,4277.96,73.5676,16.2785,3801.3,2534.2,8.55722,4.99741,0.475085,470,470,0.0469,0,0
3.59837,58.559,4278.69,73.5676,16.2738,3802.21,2534.81,8.55724,4.99741,0.474946,471,471,0.047,0,0
3.59753,58.5622,4277.96,73.5676,16.2785,3801.31,2534.21,8.55722,4.99741,0.475083,472,472,0.0471,0,0
3.59835,58.5592,4278.68,73.5675,16.2739,3802.18,2534.79,8.55723,4.99741,0.47495,473,473,0.0472,0,0
3.59753,58.562,4277.96,73.5675,16.2784,3801.31,2534.21,8.55721,4.99741,0.475082,474,474,0.0473,0,0
3.59833,58.5593,4278.66,73.5674,16.274,3802.16,2534.78,8.55723,4.99741,0.474954,475,475,0.0474,0,0
3.59753,58.5619,4277.96,73.5674,16.2784,3801.31,2534.21,8.55721,4.99741,0.475081,476,476,0.0475,0,0
3.59831,58.5595,4278.65,73.5674,16.2742,3802.14,2534.76,8.55723,4.99741,0.474958,477,477,0.0476,0,0
3.59754,58.5618,4277.96,73.5673,16.2783,3801.32,2534.21,8.55721,4.9974,0.475079,478,478,0.0477,0,0
3.59829,58.5597,4278.63,73.5673,16.2743,3802.12,2534.75,8.55723,4.99741,0.474962,479,479,0.0478,0,0
3.59754,58.5617,4277.96,73.5673,16.2783,3801.32,2534.21,8.55721,4.9974,0.475078,480,480,0.0479,0,0
3.59827,58.5598,4278.62,73.5672,16.2744,3802.1,2534.73,8.55722,4.99741,0.474965,481,481,0.048,0,0
3.59754,58.5616,4277.96,73.5672,16.2782,3801.32,2534.21,8.55721,4.9974,0.475078,482,482,0.0481,0,0
3.59826,58.56,4278.6,73.5672,16.2745,3802.08,2534.72,8.55722,4.99741,0.474969,483,483,0.0482,0,0
3.59754,58.5616,4277.96,73.5671,16.2782,3801.32,2534.21,8.55721,4.9974,0.475077,484,484,0.0483,0,0
3.59824,58.5601,4278.59,73.5671,16.2746,3802.07,2534.71,8.55722,4.99741,0.474972,485,485,0.0484,0,0
3.59754,58.5615,4277.96,73.5671,16.2782,3801.32,2534.21,8.55721,4.9974,0.475076,486,486,0.0485,0,0
3.59823,58.5602,4278.57,73.567,16.2748,3802.05,2534.7,8.55722,4.99741,0.474975,487,487,0.0486,0,0
3.59754,58.5614,4277.96,73.567,16.2782,3801.32,2534.21,8.5572,4.9974,0.475075,488,488,0.0487,0,0
3.59821,58.5604,4278.56,73.567,16.2749,3802.03,2534.69,8.55721,4.99741,0.474978,489,489,0.0488,0,0
3.59754,58.5613,4277.96,73.5669,16.2781,3801.32,2534.21,8.5572,4.9974,0.475074,490,490,0.0489,0,0
3.5982,58.5605,4278.55,73.5669,16.275,3802.02,2534.68,8.55721,4.99741,0.474981,491,491,0.049,0,0
3.59754,58.5612,4277.95,73.5669,16.2781,3801.32,2534.21,8.5572,4.9974,0.475074,492,492,0.0491,0,0
3.59818,58.5606,4278.54,73.5668,16.275,3802,2534.67,8.55721,4.9974,0.474984,493,493,0.0492,0,0
3.59755,58.5612,4277.95,73.5668,16.2781,3801.32,2534.21,8.5572,4.9974,0.475073,494,494,0.0493,0,0
3.59817,58.5607,4278.53,73.5668,16.2751,3801.98,2534.66,8.55721,4.9974,0.474987,495,495,0.0494,0,0
3.59755,58.5611,4277.95,73.5667,16.2781,3801.32,2534.21,8.55719,4.9974,0.475072,496,496,0.0495,0,0
3.59815,58.5608,4278.51,73.5667,16.2753,3801.97,2534.65,8.55722,4.99741,0.47499,497,497,0.0496,0,0
3.59756,58.561,4277.95,73.5667,16.278,3801.32,2534.22,8.55717,4.9974,0.475071,498,498,0.0497,0,0
3.59812,58.5609,4278.5,73.5667,16.2754,3801.95,2534.63,8.55725,4.99741,0.474994,499,499,0.0498,0,0
3.5976,58.5609,4277.96,73.5666,16.2778,3801.34,2534.23,8.55711,4.99739,0.475067,500,500,0.0499,0,0
3.59803,58.5609,4278.47,73.5666,16.2758,3801.9,2534.6,8.55736,4.99743,0.475003,501,501,0.05,0,0
